committee_id,committee_name,report_year,report_type,image_number,filing_form,link_id,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,disbursement_purpose_category,memo_code,memo_code_full,memo_text,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,two_year_transaction_period,amendment_indicator,amendment_indicator_desc,schedule_type,schedule_type_full,load_date,sub_id,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,pdf_url,line_number_label,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_employer,payee_occupation,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,ref_disp_excess_flg,comm_dt,spender_committee_type,spender_committee_org_type,spender_committee_designation
C00859496,HERB CONAWAY FOR CONGRESS,2025,Q2,202507159763463372,F3,4071520251208391061,17,500170733,1903110,ORG,ORGANIZATION,,,PARAISO TAQUERIA,WASHINGTON,DC,200032277,,,,,MEALS,TRAVEL,,,,2025-06-06 00:00:00,105.60,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-13 03:35:56,4081220251216007392,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763463372,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00686832,WAY TO LEAD PAC,2025,M2,202502219753762771,F3X,4022120251177657127,29,500079700,1878365,PAC,POLITICAL ACTION COMMITTEE,C00341396,C00341396,MOVEON.ORG POLITICAL ACTION,WASHINGTON,DC,200906124,MOVEON.ORG POLITICAL ACTION,,,,NON CONTRIBUTION ACCOUNT : LUNCH EVENT,OTHER,,,,2025-01-06 00:00:00,10000.00,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-02-22 02:36:59,4022120251177782652,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202502219753762771,Other Disbursements,,,,,,,,,,,,,,,,,,W,,U
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799886,F3,4101520251292819053,17,500346582,1919571,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,CATERING/MEALS,TRAVEL,,,,2025-09-03 00:00:00,10.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049236,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799886,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00738872,BLAKE MOORE FOR CONGRESS,2025,Q1,202504159755436326,F3,4041520251184156477,17,B3F89A2149BDA4307B72,1887008,ORG,ORGANIZATION,,,MEMBER LUNCH FUND,WASHINGTON,DC,205156005,,,,,MEAL EXPENSES,TRAVEL,,,,2025-01-17 00:00:00,1500.00,,,,,,,,,,,,,O2026,CONVENTION,,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-24 03:37:09,4042320251186373021,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436326,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799877,F3,4101520251292819053,17,500344607,1919571,ORG,ORGANIZATION,,,AMBAR,WASHINGTON,DC,200032835,,,,,CATERING/MEALS,TRAVEL,X,,*,2025-08-05 00:00:00,750.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049208,,500344594,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799877,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799872,F3,4101520251292819053,17,500343313,1919571,ORG,ORGANIZATION,,,CAPITOL HILL WINE,WASHINGTON,DC,200031148,,,,,CATERING/MEALS,TRAVEL,X,,*,2025-07-01 00:00:00,142.22,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049192,,500343293,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799872,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00540302,TIM SCOTT FOR AMERICA,2025,Q1,202504159755995381,F3,4041520251184156972,17,SB17.1052562.46,1887810,ORG,ORGANIZATION,,,NOSTRA CUCINA,WASHINGTON,DC,20002,,,,,MEETING EXPENSE: MEALS,TRAVEL,X,,,2025-01-25 00:00:00,109.10,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-18 03:36:47,4041720251185300539,,SB17.1052562,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755995381,Operating Expenditures,,,,,,,,,,,,,,,,,,S,"",P
C00843003,JULIE JOHNSON FOR CONGRESS,2025,Q1,202504159755804178,F3,4041520251184156882,17,500158017,1887660,ORG,ORGANIZATION,,,OLD EBBIT GRILL,WASHINGTON,DC,200055702,,,,,MEALS,TRAVEL,X,,*,2025-01-07 00:00:00,169.37,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-26 03:36:31,4042520251186690924,,500157415,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804178,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00500421,BONAMICI FOR CONGRESS,2025,Q3,202510149790796410,F3,4101520251292819010,17,500722439,1919500,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS AND DUES,TRAVEL,,,,2025-08-12 00:00:00,1007.14,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049040,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790796410,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00843003,JULIE JOHNSON FOR CONGRESS,2025,Q2,202507159763444681,F3,4071520251208391013,17,500163540,1903035,ORG,ORGANIZATION,,,CARUSO'S GROCERY,WASHINGTON,DC,200034939,,,,,MEALS,TRAVEL,X,,*,2025-05-16 00:00:00,215.64,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-02 03:38:02,4080120251213114596,,500163527,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763444681,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00843003,JULIE JOHNSON FOR CONGRESS,2025,Q2,202507159763444686,F3,4071520251208391013,17,500165070,1903035,ORG,ORGANIZATION,,,"WE, THE PIZZA",WASHINGTON,DC,200031148,,,,,MEALS,TRAVEL,X,,*,2025-05-15 00:00:00,108.61,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-02 03:38:02,4080120251213114611,,500164934,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763444686,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,"",P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799871,F3,4101520251292819053,17,500343303,1919571,ORG,ORGANIZATION,,,AMA WASHINGTON,WASHINGTON,DC,200033385,,,,,CATERING/MEALS,TRAVEL,X,,*,2025-07-01 00:00:00,98.70,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049189,,500343293,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799871,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799864,F3,4101520251292819053,17,500346586,1919571,ORG,ORGANIZATION,,,AMBAR,WASHINGTON,DC,200032835,,,,,CATERING/MEALS,TRAVEL,,,,2025-09-10 00:00:00,47.21,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049169,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799864,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00843003,JULIE JOHNSON FOR CONGRESS,2025,Q3,202510159791329677,F3,4101520251292819992,17,500169399,1920985,ORG,ORGANIZATION,,,ACE BEVERAGE,WASHINGTON,DC,200163622,,,,,MEALS,TRAVEL,X,,*,2025-08-28 00:00:00,99.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-18 02:35:58,4121720251299025152,,500168828,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510159791329677,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00843003,JULIE JOHNSON FOR CONGRESS,2025,Q1,202504159755804186,F3,4041520251184156882,17,500160664,1887660,ORG,ORGANIZATION,,,THE FAITH AND POLITICS INSTITUTE,WASHINGTON,DC,200025620,,,,,"TRAVEL, MEALS, & EVENT MATERIALS - CREDIT",TRAVEL,X,,*,2025-03-07 00:00:00,-2200.00,,,,,,,,,,,,,P2024,,PRIMARY,2024,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-26 03:36:31,4042520251186690949,,500159431,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755804186,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799886,F3,4101520251292819053,17,500346581,1919571,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,CATERING/MEALS,TRAVEL,,,,2025-09-03 00:00:00,70.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049235,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799886,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00492645,FRIENDS OF CHRIS MURPHY,2025,Q1,202504159755567435,F3,4041520251184156624,17,500421499,1887262,ORG,ORGANIZATION,,,US SENATE CAFETERIA,WASHINGTON,DC,20002,,,,,CAMPAIGN MEETING MEALS,TRAVEL,X,,*,2025-02-11 00:00:00,303.35,,,,,,,,,,,,,C2030,CONVENTION,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-17 03:37:18,4041620251184910603,,500420399,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755567435,Operating Expenditures,,,,,,,,,,,,,,,,,,S,"",P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799885,F3,4101520251292819053,17,500343324,1919571,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,CATERING/MEALS,TRAVEL,,,,2025-07-01 00:00:00,10.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049232,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799885,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00540302,TIM SCOTT FOR AMERICA,2025,Q1,202504159755995371,F3,4041520251184156972,17,SB17.1052562.18,1887810,ORG,ORGANIZATION,,,BOBBY VAN'S GRILL,WASHINGTON,DC,20005,,,,,MEETING EXPENSE: MEALS,TRAVEL,X,,,2025-02-04 00:00:00,123.40,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-18 03:36:47,4041720251185300511,,SB17.1052562,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755995371,Operating Expenditures,,,,,,,,,,,,,,,,,,S,"",P
C00675108,JOE MORELLE FOR CONGRESS,2025,Q1,202504159755423308,F3,4041520251184156421,17,500241935,1886931,ORG,ORGANIZATION,,,TRATTORIA ALBERTO,WASHINGTON,DC,200032834,,,,,MEALS,TRAVEL,,,,2025-01-06 00:00:00,224.12,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-29 03:37:48,4042820251187256547,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755423308,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00444968,FRIENDS OF BILL POSEY,2025,Q1,202504089755067546,F3,4040820251183334016,17,D2-00YP2G,1884433,ORG,ORGANIZATION,,,THE CONGRESSIONAL CLUB MUSEUM AND FDN.,WASHINGTON,DC,20009,,,,,LUNCHEON TICKETS,OTHER,X,,CREDIT CARD ITEM,2025-02-03 00:00:00,1000.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-09 03:36:32,4040820251183373809,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504089755067546,Operating Expenditures,,,,,,,,,,VISA,P. O. BOX 6818,,CAROL STREAM,IL,60197,,,H,"",P
C00492645,FRIENDS OF CHRIS MURPHY,2025,Q1,202504159755567431,F3,4041520251184156624,17,500421449,1887262,ORG,ORGANIZATION,,,US SENATE CAFETERIA,WASHINGTON,DC,20002,,,,,MEALS,TRAVEL,X,,*,2025-01-08 00:00:00,50.00,,,,,,,,,,,,,C2030,CONVENTION,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-17 03:37:18,4041620251184910592,,500420398,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755567431,Operating Expenditures,,,,,,,,,,,,,,,,,,S,"",P
C00637363,JASON CROW FOR CONGRESS,2025,Q1,202504159755660408,F3,4041520251184156830,17,500541782,1887583,ORG,ORGANIZATION,,,1819 RESTAURANT,WASHINGTON,DC,200362518,,,,,CATERING/MEALS,TRAVEL,,,,2025-01-21 00:00:00,425.70,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-24 03:37:09,4042320251186380797,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755660408,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00444968,FRIENDS OF BILL POSEY,2025,Q1,202504089755067546,F3,4040820251183334016,17,D3-00YP2H,1884433,ORG,ORGANIZATION,,,THE CONGRESSIONAL CLUB MUSEUM AND FDN.,WASHINGTON,DC,20009,,,,,LUNCHEON TICKETS,OTHER,X,,CREDIT CARD ITEM,2025-02-03 00:00:00,1000.00,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-09 03:36:32,4040820251183373810,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504089755067546,Operating Expenditures,,,,,,,,,,VISA,P. O. BOX 6818,,CAROL STREAM,IL,60197,,,H,"",P
C00330142,LARSON FOR CONGRESS,2025,Q1,202504149755274123,F3,4041420251183966019,17,SB17.97021.10,1885664,ORG,ORGANIZATION,,,AMA,WASHINGTON,DC,20003,,,,,POLITICAL MEALS,TRAVEL,X,,,2025-01-16 00:00:00,367.57,,,,,,,,,,,,,,,,,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-15 03:37:29,4041420251184144384,,SB17.97021,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755274123,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00647339,JOHN CURTIS FOR UTAH,2025,Q2,202507159762929211,F3,4071520251208390313,17,B-733405,1901797,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-06-20 00:00:00,366.60,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-07 03:36:18,4080620251215571815,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159762929211,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,"",P
C00647339,JOHN CURTIS FOR UTAH,2025,Q1,202504159755481677,F3,4041520251184156515,17,B-732690,1887062,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-03-21 00:00:00,110.40,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-24 03:37:09,4042320251186374639,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755481677,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,"",P
C00647339,JOHN CURTIS FOR UTAH,2025,Q2,202507159762929211,F3,4071520251208390313,17,B-733056,1901797,ORG,ORGANIZATION,,,DIRKSEN CAFE,WASHINGTON,DC,20002,,,,,MEAL EXPENSE,TRAVEL,,,,2025-05-12 00:00:00,201.60,,,,,,,,,,,,,C2030,CONVENTION-2030,CONVENTION,2030,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-07 03:36:18,4080620251215571814,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159762929211,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,S,"",P
C00675108,JOE MORELLE FOR CONGRESS,2025,Q2,202507159763428662,F3,4071520251208390962,17,500247049,1902967,ORG,ORGANIZATION,,,MEMBER'S DINING ROOM,WASHINGTON,DC,20004,,,,,MEALS,TRAVEL,,,,2025-04-09 00:00:00,303.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-08-13 03:35:56,4081220251216002570,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763428662,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q2,202509089789854310,F3,4090820251290386006,17,BCB28808AB5964D5C90D,1914081,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,TRAVEL MEALS,TRAVEL,,,,2025-05-16 00:00:00,278.85,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-09-09 03:36:05,4090820251290416883,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202509089789854310,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00856526,KENNEDY FOR CONGRESS,2025,Q1,202507159763543765,F3,4071620251208538172,17,500763370,1903416,ORG,ORGANIZATION,,,MEMBERS DINING ROOM,WASHINGTON,DC,205150001,,,,,MEALS,TRAVEL,,,,2025-01-24 00:00:00,25.50,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-07-21 03:35:50,4072020251209604007,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763543765,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00536680,HUFFMAN FOR CONGRESS,2026,12P,202606099870550908,F3,4060920261520572009,17,XB1071EB39320,1982141,ORG,ORGANIZATION,,,AIR VENTURES,WASHINGTON,DC,20037,,,,,MEAL,TRAVEL,X,,,2026-04-28 00:00:00,18.01,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2026-06-23 02:51:39,4062220261522104447,,EB39320,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202606099870550908,Operating Expenditures,,,,,,,,002,Travel Expenses,CHASE CARD SERVICES,PO BOX 94014,,PALANTINE,IL,60094,,,H,,P
C00788414,ERIC BURLISON FOR CONGRESS,2025,Q2,202509089789854310,F3,4090820251290386006,17,B7BFAA33F201245759A0,1914081,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,TRAVEL MEALS,TRAVEL,,,,2025-04-16 00:00:00,769.85,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-09-09 03:36:05,4090820251290416882,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202509089789854310,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00510461,PETE AGUILAR FOR CONGRESS,2025,Q2,202510149790794919,F3,4101520251292819003,17,500588316,1919488,ORG,ORGANIZATION,,,PARAISO RESTAURANT,WASHINGTON,DC,200032277,,,,,FOOD AND MEALS,TRAVEL,X,,*,2025-04-01 00:00:00,290.24,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-12-03 02:35:52,4120220251296597688,,500588387,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790794919,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00543363,CITIZENS FOR BOYLE,2025,Q1,202504159755547644,F3,4041520251184156607,17,500992973,1887233,ORG,ORGANIZATION,,,AMTRAK,WASHINGTON,DC,200024285,,,,,MEAL,TRAVEL,X,,*,2025-01-11 00:00:00,14.61,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-30 03:38:07,4042920251187932552,,500989727,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755547644,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00856831,MCGUIRE FOR VIRGINIA,2025,Q2,202509099789856450,F3,4090920251290426002,17,B-1520,1914188,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEALS,TRAVEL,X,,MEMO: SUBVENDOR OF-SERVISFIRST BANKCARD,2025-05-06 00:00:00,759.16,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-09-10 03:37:07,4090920251290462115,,B-1495,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202509099789856450,Operating Expenditures,,,,,,,,007,Campaign Event Expenses,,,,,,,,,H,,P
C00502575,DR. RAUL RUIZ FOR CONGRESS,2025,Q1,202507019762557409,F3,4070120251207330019,17,500701811,1897637,ORG,ORGANIZATION,,,NATIONAL DEMOCRATIC CLUB,WASHINGTON,DC,200034006,,,,,MEALS & MEMBERSHIP DUES,TRAVEL,,,,2025-02-05 00:00:00,125.57,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,N,NO CHANGE,SB,ITEMIZED DISBURSEMENTS,2025-07-08 03:36:56,4070720251207978250,,,,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507019762557409,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00285171,RE-ELECT MCGOVERN COMMITTEE,2025,Q1,202504109755204911,F3,4041020251183588083,17,501240558,1885023,ORG,ORGANIZATION,,,MR HENRY'S,WASHINGTON,DC,200034303,,,,,MEAL,TRAVEL,X,,*,2025-01-17 00:00:00,113.55,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-11 03:36:14,4041020251183610528,,501240533,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504109755204911,Operating Expenditures,,,,,,,,002,Travel Expenses,,,,,,,,,H,,P
C00558213,DEBBIE DINGELL FOR CONGRESS,2025,Q1,202504159755650509,F3,4041520251184156780,17,501240648,1887514,ORG,ORGANIZATION,,,YOUNG CHOW,WASHINGTON,DC,200031147,,,,,MEALS WITH SUPPORTERS,TRAVEL,X,,*,2025-02-07 00:00:00,243.40,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-25 03:36:35,4042420251186638501,,501240598,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755650509,Operating Expenditures,,,,,,,,,,,,,,,,,,H,"",P
C00796144,VAL HOYLE FOR CONGRESS,2025,Q3,202510149790799870,F3,4101520251292819053,17,500343301,1919571,ORG,ORGANIZATION,,,AMA WASHINGTON,WASHINGTON,DC,200033385,,,,,CATERING/MEALS,TRAVEL,X,,*,2025-07-01 00:00:00,98.70,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-12-01 02:36:03,4113020251295049187,,500343293,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202510149790799870,Operating Expenditures,,,,,,,,,,,,,,,,,,H,,P
C00477745,WOMACK FOR CONGRESS COMMITTEE,2025,Q1,202504059755051224,F3,4040520251183252007,17,BAD8040597A7F4996AFE,1884133,ORG,ORGANIZATION,,,MATCHBOX,WASHINGTON,DC,200032835,,,,,STAFF APPRECIATION DINNER,OTHER,X,,,2025-02-13 00:00:00,332.20,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-07 03:36:01,4040620251183275073,,BAE4F5885E06A474EB8B,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051224,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00477745,WOMACK FOR CONGRESS COMMITTEE,2025,Q1,202504059755051209,F3,4040520251183252007,17,B2591386586874BB38F0,1884133,ORG,ORGANIZATION,,,CAPITOL HILL CLUB,WASHINGTON,DC,200031801,,,,,MEALS,TRAVEL,X,,,2025-02-05 00:00:00,40.40,,,,,,,,,,,,,P2026,,PRIMARY,2026,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-04-07 03:36:01,4040620251183275030,,BCF63A242DDCB41EA9BD,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202504059755051209,Operating Expenditures,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,,,H,,P
C00765800,FETTERMAN FOR PA,2025,Q2,202507159763279086,F3,4071520251208390719,17,500596983,1902526,ORG,ORGANIZATION,,,SENATE RESTAURANT ASSOCIATES,WASHINGTON,DC,205100001,,,,,MEALS,TRAVEL,X,,*,2025-04-07 00:00:00,21.86,,,,,,,,,,,,,P2028,,PRIMARY,2028,2026,A,ADD,SB,ITEMIZED DISBURSEMENTS,2025-07-25 03:35:58,4072420251211763349,,500596519,SB17,0.00,https://docquery.fec.gov/cgi-bin/fecimg/?202507159763279086,Operating Expenditures,,,,,,,,,,,,,,,,,,S,,P
